period,metric,metric_label,actual_value,baseline_median,lower_bound,upper_bound,deviation,robust_score,anomaly_flag,severity,direction,detection_method,isolation_anomaly,isolation_score,combined_anomaly,controller_action
2026-01-01,dpo_days,DPO,-3303.6032918392293,-3114.932718222446,-3940.9917136026197,-2401.118842406191,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.03822359288506344,False,NO_ACTION
2026-02-01,dpo_days,DPO,-3547.1959445531224,-3228.55668908153,-3884.675732454102,-2494.978810987054,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.037118149939731115,False,NO_ACTION
2026-03-01,dpo_days,DPO,-3416.3767370111573,-3313.490571974111,-4108.235330097499,-2423.463977082132,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.024625436371036313,False,NO_ACTION
2026-04-01,dpo_days,DPO,-3603.542987294903,-3328.5713869730344,-3989.7830783821323,-2620.8843966077425,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.03480241037795001,False,NO_ACTION
2026-05-01,dpo_days,DPO,-4107.05934532714,-3375.0708294241167,-3971.851831350784,-2842.616885926137,-135.2075139763565,-0.47893492678093463,True,LOW,BELOW_EXPECTED,ROLLING_IQR,True,-0.045476727719187204,True,MONITOR
2026-06-01,dpo_days,DPO,-3283.2801453529246,-3434.6197595578824,-3934.501312009733,-2948.7939520606424,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,True,-0.0016832267083946029,True,MONITOR
2026-07-01,dpo_days,DPO,-3440.991132457041,-3434.6197595578824,-3934.501312009733,-2948.7939520606424,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.0282425927424787,False,NO_ACTION
2026-08-01,dpo_days,DPO,-15508.474667893024,-3446.9269572808244,-3915.400398464477,-2980.6288079694023,-11593.074269428547,-49.60815834502892,True,CRITICAL,BELOW_EXPECTED,ROLLING_IQR,True,-0.30675555531801435,True,IMMEDIATE_REVIEW
2021-01-01,cash_conversion_cycle_days,Cash Conversion Cycle,99.12625392445352,,,,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,True,-0.07932225402086268,True,MONITOR
2021-02-01,cash_conversion_cycle_days,Cash Conversion Cycle,207.9403306972389,,,,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,True,-0.10748311428161883,True,MONITOR
2021-03-01,cash_conversion_cycle_days,Cash Conversion Cycle,351.17250645134465,,,,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,True,-0.013662675506236788,True,MONITOR
2021-04-01,cash_conversion_cycle_days,Cash Conversion Cycle,420.13697121226215,,,,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.00858255862085433,False,NO_ACTION
2021-05-01,cash_conversion_cycle_days,Cash Conversion Cycle,524.9400231940468,,,,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.04106910648197565,False,NO_ACTION
2021-06-01,cash_conversion_cycle_days,Cash Conversion Cycle,598.2243764032548,,,,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.058604786217531846,False,NO_ACTION
2021-07-01,cash_conversion_cycle_days,Cash Conversion Cycle,760.0469532386417,385.6547388318034,-138.73795370848768,881.2255885428538,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.03778857677718811,False,NO_ACTION
2021-08-01,cash_conversion_cycle_days,Cash Conversion Cycle,773.5645456020782,420.13697121226215,-143.48225326224684,984.6208716351896,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.034149293290063165,False,NO_ACTION
2021-09-01,cash_conversion_cycle_days,Cash Conversion Cycle,753.4334607757397,472.5384972031545,-169.6088746361068,1123.6533577610267,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.06975701067799739,False,NO_ACTION
2021-10-01,cash_conversion_cycle_days,Cash Conversion Cycle,878.7391506773488,524.9400231940468,-252.218925035248,1356.8248922623325,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.038023030753778886,False,NO_ACTION
2021-11-01,cash_conversion_cycle_days,Cash Conversion Cycle,891.5115602997471,561.5821997986509,-216.55631358043928,1343.3635163449294,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.06303103990942027,False,NO_ACTION
2021-12-01,cash_conversion_cycle_days,Cash Conversion Cycle,819.6300087063823,598.2243764032548,-186.07177705103135,1338.5322653031947,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.03170592636364894,False,NO_ACTION
2022-01-01,cash_conversion_cycle_days,Cash Conversion Cycle,1061.826091205819,675.8289185894973,-170.38172951214943,1358.3584959123364,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,True,-0.005840284759335068,True,MONITOR
2022-02-01,cash_conversion_cycle_days,Cash Conversion Cycle,962.0108584494982,756.7402070071907,-4.76279080218427,1337.9093451999088,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.0530323537890936,False,NO_ACTION
2022-03-01,cash_conversion_cycle_days,Cash Conversion Cycle,1101.5724172708317,766.8057494203599,126.85984062795961,1334.9757005559416,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.004071874688991672,False,NO_ACTION
2022-04-01,cash_conversion_cycle_days,Cash Conversion Cycle,1159.8472870349715,796.5972771542303,422.87339695076884,1200.8941775690346,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.08307895864322135,False,NO_ACTION
2022-05-01,cash_conversion_cycle_days,Cash Conversion Cycle,1266.6394687573495,849.1845796918656,415.53695034942297,1329.8212964120717,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.07213256976998916,False,NO_ACTION
2022-06-01,cash_conversion_cycle_days,Cash Conversion Cycle,1341.0010678705555,885.1253554885479,317.81885969493925,1524.128960538352,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.052872141345504164,False,NO_ACTION
2022-07-01,cash_conversion_cycle_days,Cash Conversion Cycle,1468.682047056457,926.7612093746227,346.07240525796556,1578.1823723842074,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.03293124420878918,False,NO_ACTION
2022-08-01,cash_conversion_cycle_days,Cash Conversion Cycle,1536.8850656542122,1011.9184748276587,380.08666426316904,1670.420533387004,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,True,-0.07357760298503868,True,MONITOR
2022-09-01,cash_conversion_cycle_days,Cash Conversion Cycle,1465.682564271379,1081.6992542383255,292.95134193189244,1880.5969844979059,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.05005372753067916,False,NO_ACTION
2022-10-01,cash_conversion_cycle_days,Cash Conversion Cycle,1775.627653442094,1130.7098521529015,302.70792182400885,2013.8495540588128,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.03855702253685339,False,NO_ACTION
2022-11-01,cash_conversion_cycle_days,Cash Conversion Cycle,1504.334324876409,1213.2433778961604,392.532055090374,2110.772662894013,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.03594361776527799,False,NO_ACTION
2022-12-01,cash_conversion_cycle_days,Cash Conversion Cycle,1839.94688755085,1303.8202683139525,512.6969146192787,2056.5340376467448,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.08354273005944457,False,NO_ACTION
2023-01-01,cash_conversion_cycle_days,Cash Conversion Cycle,1812.5071790112472,1403.3418160709673,594.4884088785515,2063.262170786245,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.09424354978839256,False,NO_ACTION
2023-02-01,cash_conversion_cycle_days,Cash Conversion Cycle,1981.3685882475725,1467.182305663918,704.9974894151138,2131.5146465128237,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.05544799663594313,False,NO_ACTION
2023-03-01,cash_conversion_cycle_days,Cash Conversion Cycle,1918.754259016856,1486.5081859664328,628.7553679790619,2478.5028349475742,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.07008671249339127,False,NO_ACTION
2023-04-01,cash_conversion_cycle_days,Cash Conversion Cycle,2240.2684694265204,1520.6096952653106,857.229816208711,2396.64948010861,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.0006811716247240862,False,NO_ACTION
2023-05-01,cash_conversion_cycle_days,Cash Conversion Cycle,1999.012963423134,1656.2563595481531,880.3573452744413,2447.2235615030977,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.07301072577856221,False,NO_ACTION
2023-06-01,cash_conversion_cycle_days,Cash Conversion Cycle,2099.452507384712,1794.0674162266705,836.9413765667496,2592.8877201792066,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.06436279359129177,False,NO_ACTION
2023-07-01,cash_conversion_cycle_days,Cash Conversion Cycle,2257.135409850521,1826.2270332810485,843.1989280872093,2671.328134414015,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.08701561554274434,False,NO_ACTION
2023-08-01,cash_conversion_cycle_days,Cash Conversion Cycle,2315.1108945201668,1879.350573283853,1253.6707421175165,2486.3941137911356,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.054450531380980716,False,NO_ACTION
2023-09-01,cash_conversion_cycle_days,Cash Conversion Cycle,2479.473085730878,1950.0614236322142,1306.233497204651,2631.710298309472,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.09184206313974247,False,NO_ACTION
2023-10-01,cash_conversion_cycle_days,Cash Conversion Cycle,2639.347343356041,1990.1907758353532,1215.9895942410924,2861.5825707073773,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.08920058174859385,False,NO_ACTION
2023-11-01,cash_conversion_cycle_days,Cash Conversion Cycle,2606.093163011908,2049.232735403923,1340.1871188489881,2830.4945783192984,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.012550538976568604,False,NO_ACTION
2023-12-01,cash_conversion_cycle_days,Cash Conversion Cycle,2936.563020128578,2169.8604884056163,1379.985351365466,2941.9310968972723,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.0862595582707249,False,NO_ACTION
2024-01-01,cash_conversion_cycle_days,Cash Conversion Cycle,2769.7651751788435,2248.7019396385203,1219.8125164964054,3285.917458183974,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.07884749041823763,False,NO_ACTION
2024-02-01,cash_conversion_cycle_days,Cash Conversion Cycle,2799.920678783716,2286.1231521853438,1264.2464913388822,3424.5028381533766,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.09289702946895889,False,NO_ACTION
2024-03-01,cash_conversion_cycle_days,Cash Conversion Cycle,2948.382747119227,2397.2919901255227,1504.7334953225582,3372.282784905252,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.08522423880495245,False,NO_ACTION
2024-04-01,cash_conversion_cycle_days,Cash Conversion Cycle,2995.8945370650854,2542.783124371393,1466.340610241209,3563.882115583373,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.06274329877652207,False,NO_ACTION
2024-05-01,cash_conversion_cycle_days,Cash Conversion Cycle,2971.0022457654973,2622.720253183975,1500.420662201991,3634.2776252706963,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.08530739450438446,False,NO_ACTION
2024-06-01,cash_conversion_cycle_days,Cash Conversion Cycle,3364.990036782095,2704.5562592674423,1686.6794170061403,3691.2210727983,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.03962958814382633,False,NO_ACTION
2024-07-01,cash_conversion_cycle_days,Cash Conversion Cycle,3063.714817225269,2784.8429269812796,2005.0389265579342,3523.436838914511,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.09251271890504542,False,NO_ACTION
2024-08-01,cash_conversion_cycle_days,Cash Conversion Cycle,3311.4901082652896,2868.241849456147,2111.7465177894287,3496.5125990709735,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.058531431735014905,False,NO_ACTION
2024-09-01,cash_conversion_cycle_days,Cash Conversion Cycle,2944.23506648642,2942.472883623903,2323.62738240016,3426.3829419281137,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.09129580144492394,False,NO_ACTION
2024-10-01,cash_conversion_cycle_days,Cash Conversion Cycle,2923.3431506578986,2946.3089068028235,2461.680096548548,3343.5513134390812,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.08129279340617718,False,NO_ACTION
2024-11-01,cash_conversion_cycle_days,Cash Conversion Cycle,3187.5299985463066,2946.3089068028235,2711.9444210656857,3193.392718728799,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.07286834485626303,False,NO_ACTION
2024-12-01,cash_conversion_cycle_days,Cash Conversion Cycle,3170.488452722368,2959.6924964423624,2691.142213068977,3336.784452247459,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.08024766184123888,False,NO_ACTION
2025-01-01,cash_conversion_cycle_days,Cash Conversion Cycle,3083.569026148224,2983.4483914152916,2585.406960055695,3528.3539666519473,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.06205984059101516,False,NO_ACTION
2025-02-01,cash_conversion_cycle_days,Cash Conversion Cycle,3481.8483501932924,3029.8046771451773,2606.241308635035,3515.8533575043434,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.06037714550989781,False,NO_ACTION
2025-03-01,cash_conversion_cycle_days,Cash Conversion Cycle,3445.540068403549,3073.6419216867466,2585.5883887957457,3598.279008284236,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.07758807507321386,False,NO_ACTION
2025-04-01,cash_conversion_cycle_days,Cash Conversion Cycle,3393.387452178625,3127.0287394352963,2486.881025008735,3827.6555296259444,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.07360711805922815,False,NO_ACTION
2025-05-01,cash_conversion_cycle_days,Cash Conversion Cycle,3652.510936870938,3179.0092256343373,2543.2075999539743,3869.4184650375796,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.08135197437608027,False,NO_ACTION
2025-06-01,cash_conversion_cycle_days,Cash Conversion Cycle,3565.9386169449467,3249.5100534057983,2586.875275441429,3898.155804710912,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.06359060959895407,False,NO_ACTION
2025-07-01,cash_conversion_cycle_days,Cash Conversion Cycle,3361.8017632314245,3249.5100534057983,2514.587976517236,4018.634636251234,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,True,-0.15503845541382333,True,MONITOR
2025-08-01,cash_conversion_cycle_days,Cash Conversion Cycle,4083.790706486311,3336.6459357483573,2689.970781920603,3913.404953009214,170.3857534770973,0.5570737110456483,True,LOW,ABOVE_EXPECTED,ROLLING_IQR,False,0.03168337908065416,True,MONITOR
2025-09-01,cash_conversion_cycle_days,Cash Conversion Cycle,3820.867614996025,3377.594607705025,2617.590114875271,4034.0393980847675,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.06677933147899529,False,NO_ACTION
2025-10-01,cash_conversion_cycle_days,Cash Conversion Cycle,3985.772603672468,3419.463760291087,2576.801484836138,4194.049824180629,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.06394137587617449,False,NO_ACTION
2025-11-01,cash_conversion_cycle_days,Cash Conversion Cycle,4196.821621100306,3463.694209298421,2753.6843955470476,4259.149532915307,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.01848356059384615,False,NO_ACTION
2025-12-01,cash_conversion_cycle_days,Cash Conversion Cycle,3854.901963714651,3523.89348356912,2670.5867816068594,4576.998110500102,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,True,-0.026689196548688066,True,MONITOR
2026-01-01,cash_conversion_cycle_days,Cash Conversion Cycle,3818.872390957021,3609.224776907942,2749.8253503121377,4570.296187739286,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.03822359288506344,False,NO_ACTION
2026-02-01,cash_conversion_cycle_days,Cash Conversion Cycle,4108.69617113076,3735.6916639139795,2850.4987638084835,4509.892139641479,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.037118149939731115,False,NO_ACTION
2026-03-01,cash_conversion_cycle_days,Cash Conversion Cycle,3970.6909413121552,3819.870002976523,2824.1817554601002,4721.934353725426,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.024625436371036313,False,NO_ACTION
2026-04-01,cash_conversion_cycle_days,Cash Conversion Cycle,4190.049637151961,3837.8847893553384,3061.7539481597073,4579.391038105661,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.03480241037795001,False,NO_ACTION
2026-05-01,cash_conversion_cycle_days,Cash Conversion Cycle,4775.023457187601,3912.796452513403,3308.1794596176146,4559.119640465309,215.9038167222916,0.6903729531686649,True,LOW,ABOVE_EXPECTED,ROLLING_IQR,True,-0.045476727719187204,True,MONITOR
2026-06-01,cash_conversion_cycle_days,Cash Conversion Cycle,3822.593271700866,3978.2317724923114,3357.3702160115945,4592.033130610739,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,True,-0.0016832267083946029,True,MONITOR
2026-07-01,cash_conversion_cycle_days,Cash Conversion Cycle,4020.60602704701,3978.2317724923114,3361.852837357549,4589.343557803167,0.0,0.0,False,NORMAL,NORMAL,ROLLING_IQR,False,0.0282425927424787,False,NO_ACTION
2026-08-01,cash_conversion_cycle_days,Cash Conversion Cycle,18113.279828870964,4003.189315359739,3423.5101703239225,4552.349158023343,13560.930670847622,48.05266585798871,True,CRITICAL,ABOVE_EXPECTED,ROLLING_IQR,True,-0.30675555531801435,True,IMMEDIATE_REVIEW
