customer_key,customer_code,customer_name,customer_type,country_code,city,industry,payment_terms,credit_limit,risk_category,active_from,active_to,is_active
1072,CUST001072,Customer 001072,SME,DE,Brno,Healthcare,45,1814849.0,LOW,2020-01-01,2035-12-31,True
1073,CUST001073,Customer 001073,SME,DE,Berlin,Manufacturing,45,721881.0,MEDIUM,2020-01-01,2035-12-31,True
1074,CUST001074,Customer 001074,SME,AT,Warsaw,Logistics,14,1395057.0,HIGH,2020-01-01,2035-12-31,True
1075,CUST001075,Customer 001075,SME,PL,Brno,Construction,60,4644673.0,HIGH,2020-01-01,2035-12-31,True
1076,CUST001076,Customer 001076,SME,AT,Prague,Manufacturing,30,3769550.0,HIGH,2020-01-01,2035-12-31,True
1077,CUST001077,Customer 001077,Corporate,CZ,Berlin,Healthcare,45,2681689.0,HIGH,2020-01-01,2035-12-31,True
1078,CUST001078,Customer 001078,Corporate,CZ,Ostrava,Healthcare,30,3491981.0,MEDIUM,2020-01-01,2035-12-31,True
1079,CUST001079,Customer 001079,SME,AT,Ostrava,IT Services,30,2797943.0,MEDIUM,2020-01-01,2035-12-31,True
1080,CUST001080,Customer 001080,Corporate,CZ,Berlin,Construction,30,3350868.0,MEDIUM,2020-01-01,2035-12-31,True
1081,CUST001081,Customer 001081,Government,SK,Prague,Manufacturing,30,796389.0,MEDIUM,2020-01-01,2035-12-31,True
1082,CUST001082,Customer 001082,Corporate,DE,Ostrava,Manufacturing,60,3647902.0,HIGH,2020-01-01,2035-12-31,True
1083,CUST001083,Customer 001083,SME,SK,Brno,Construction,30,4808378.0,LOW,2020-01-01,2035-12-31,True
1084,CUST001084,Customer 001084,Corporate,PL,Berlin,Energy,60,1044153.0,LOW,2020-01-01,2035-12-31,True
1085,CUST001085,Customer 001085,Government,SK,Bratislava,IT Services,45,4195382.0,MEDIUM,2020-01-01,2035-12-31,True
1086,CUST001086,Customer 001086,Corporate,AT,Bratislava,Healthcare,45,1638493.0,MEDIUM,2020-01-01,2035-12-31,True
1087,CUST001087,Customer 001087,Corporate,AT,Ostrava,Manufacturing,45,2246133.0,LOW,2020-01-01,2035-12-31,True
1088,CUST001088,Customer 001088,Government,AT,Bratislava,Construction,60,769228.0,LOW,2020-01-01,2035-12-31,True
1089,CUST001089,Customer 001089,SME,SK,Warsaw,Logistics,30,3266993.0,HIGH,2020-01-01,2035-12-31,True
1090,CUST001090,Customer 001090,SME,PL,Vienna,Retail,14,4722454.0,LOW,2020-01-01,2035-12-31,True
1091,CUST001091,Customer 001091,Corporate,DE,Bratislava,Energy,45,431781.0,LOW,2020-01-01,2035-12-31,True
1092,CUST001092,Customer 001092,SME,PL,Berlin,IT Services,60,3161344.0,LOW,2020-01-01,2035-12-31,True
1093,CUST001093,Customer 001093,Government,CZ,Ostrava,IT Services,30,4275733.0,MEDIUM,2020-01-01,2035-12-31,True
1094,CUST001094,Customer 001094,SME,AT,Ostrava,Retail,45,4499517.0,MEDIUM,2020-01-01,2035-12-31,True
1095,CUST001095,Customer 001095,Corporate,DE,Brno,Construction,14,1122663.0,MEDIUM,2020-01-01,2035-12-31,True
1096,CUST001096,Customer 001096,SME,DE,Berlin,IT Services,45,2262561.0,HIGH,2020-01-01,2035-12-31,True
1097,CUST001097,Customer 001097,SME,AT,Ostrava,Construction,60,1318900.0,HIGH,2020-01-01,2035-12-31,True
1098,CUST001098,Customer 001098,Government,AT,Prague,Healthcare,30,507742.0,LOW,2020-01-01,2035-12-31,True
1099,CUST001099,Customer 001099,Corporate,CZ,Munich,IT Services,30,3968594.0,MEDIUM,2020-01-01,2035-12-31,True
1100,CUST001100,Customer 001100,Corporate,AT,Prague,Energy,45,4754788.0,MEDIUM,2020-01-01,2035-12-31,True
1101,CUST001101,Customer 001101,SME,AT,Brno,Automotive,14,2982693.0,LOW,2020-01-01,2035-12-31,True
1102,CUST001102,Customer 001102,Corporate,DE,Ostrava,Automotive,45,4774861.0,HIGH,2020-01-01,2035-12-31,True
1103,CUST001103,Customer 001103,Government,SK,Prague,Automotive,60,694542.0,LOW,2020-01-01,2035-12-31,True
1104,CUST001104,Customer 001104,SME,CZ,Warsaw,Manufacturing,45,1073334.0,MEDIUM,2020-01-01,2035-12-31,True
1105,CUST001105,Customer 001105,SME,PL,Brno,Construction,30,292216.0,LOW,2020-01-01,2035-12-31,True
1106,CUST001106,Customer 001106,SME,AT,Munich,IT Services,14,2813433.0,LOW,2020-01-01,2035-12-31,True
1107,CUST001107,Customer 001107,Government,PL,Munich,Construction,30,1823073.0,LOW,2020-01-01,2035-12-31,True
1108,CUST001108,Customer 001108,Government,DE,Warsaw,Manufacturing,14,4639879.0,HIGH,2020-01-01,2035-12-31,True
1109,CUST001109,Customer 001109,SME,CZ,Berlin,IT Services,30,2063938.0,MEDIUM,2020-01-01,2035-12-31,True
1110,CUST001110,Customer 001110,Corporate,CZ,Bratislava,Automotive,60,3425544.0,MEDIUM,2020-01-01,2035-12-31,True
1111,CUST001111,Customer 001111,Government,SK,Brno,IT Services,60,3676885.0,HIGH,2020-01-01,2035-12-31,True
1112,CUST001112,Customer 001112,SME,PL,Ostrava,Construction,14,3132451.0,HIGH,2020-01-01,2035-12-31,True
1113,CUST001113,Customer 001113,Corporate,AT,Munich,Logistics,60,2302168.0,HIGH,2020-01-01,2035-12-31,True
1114,CUST001114,Customer 001114,Government,AT,Brno,Logistics,45,1613266.0,MEDIUM,2020-01-01,2035-12-31,True
1115,CUST001115,Customer 001115,Government,AT,Brno,Manufacturing,45,3938328.0,HIGH,2020-01-01,2035-12-31,True
1116,CUST001116,Customer 001116,Corporate,SK,Munich,Retail,45,3977707.0,MEDIUM,2020-01-01,2035-12-31,True
1117,CUST001117,Customer 001117,Corporate,AT,Vienna,Automotive,30,2570010.0,LOW,2020-01-01,2035-12-31,True
1118,CUST001118,Customer 001118,Government,AT,Vienna,Manufacturing,14,428283.0,HIGH,2020-01-01,2035-12-31,True
1119,CUST001119,Customer 001119,Corporate,PL,Berlin,Logistics,14,3947821.0,HIGH,2020-01-01,2035-12-31,True
1120,CUST001120,Customer 001120,Government,PL,Vienna,Construction,45,4962099.0,LOW,2020-01-01,2035-12-31,True
1121,CUST001121,Customer 001121,Government,CZ,Brno,Energy,30,1578472.0,MEDIUM,2020-01-01,2035-12-31,True
1122,CUST001122,Customer 001122,Corporate,CZ,Berlin,IT Services,45,4975860.0,HIGH,2020-01-01,2035-12-31,True
1123,CUST001123,Customer 001123,SME,AT,Vienna,Construction,30,1820569.0,LOW,2020-01-01,2035-12-31,True
1124,CUST001124,Customer 001124,Corporate,PL,Vienna,Retail,60,4532670.0,LOW,2020-01-01,2035-12-31,True
1125,CUST001125,Customer 001125,Corporate,AT,Brno,Manufacturing,30,4052371.0,MEDIUM,2020-01-01,2035-12-31,True
1126,CUST001126,Customer 001126,Government,AT,Munich,IT Services,45,3363476.0,MEDIUM,2020-01-01,2035-12-31,True
1127,CUST001127,Customer 001127,Corporate,SK,Ostrava,Manufacturing,30,988790.0,LOW,2020-01-01,2035-12-31,True
1128,CUST001128,Customer 001128,Government,SK,Prague,Healthcare,60,1267641.0,HIGH,2020-01-01,2035-12-31,True
1129,CUST001129,Customer 001129,Corporate,AT,Bratislava,Retail,45,3937495.0,LOW,2020-01-01,2035-12-31,True
1130,CUST001130,Customer 001130,SME,AT,Prague,Retail,30,1328610.0,HIGH,2020-01-01,2035-12-31,True
1131,CUST001131,Customer 001131,Government,AT,Munich,Energy,14,3820815.0,HIGH,2020-01-01,2035-12-31,True
1132,CUST001132,Customer 001132,Corporate,SK,Vienna,Logistics,14,2850537.0,LOW,2020-01-01,2035-12-31,True
1133,CUST001133,Customer 001133,Corporate,AT,Berlin,Energy,45,360522.0,MEDIUM,2020-01-01,2035-12-31,True
1134,CUST001134,Customer 001134,SME,AT,Munich,Healthcare,14,4481775.0,LOW,2020-01-01,2035-12-31,True
1135,CUST001135,Customer 001135,SME,PL,Warsaw,Retail,45,3549202.0,MEDIUM,2020-01-01,2035-12-31,True
1136,CUST001136,Customer 001136,Corporate,AT,Warsaw,Energy,60,224541.0,LOW,2020-01-01,2035-12-31,True
1137,CUST001137,Customer 001137,SME,SK,Munich,Construction,60,1997022.0,HIGH,2020-01-01,2035-12-31,True
1138,CUST001138,Customer 001138,Corporate,PL,Warsaw,Energy,30,2511167.0,HIGH,2020-01-01,2035-12-31,True
1139,CUST001139,Customer 001139,Government,AT,Berlin,Construction,60,1409170.0,HIGH,2020-01-01,2035-12-31,True
1140,CUST001140,Customer 001140,Corporate,DE,Brno,Energy,30,1503671.0,LOW,2020-01-01,2035-12-31,True
1141,CUST001141,Customer 001141,Corporate,PL,Munich,Retail,60,4191666.0,MEDIUM,2020-01-01,2035-12-31,True
1142,CUST001142,Customer 001142,Corporate,SK,Prague,Manufacturing,45,2237816.0,MEDIUM,2020-01-01,2035-12-31,True
1143,CUST001143,Customer 001143,Government,SK,Ostrava,Manufacturing,14,2883124.0,MEDIUM,2020-01-01,2035-12-31,True
1144,CUST001144,Customer 001144,Corporate,PL,Bratislava,Retail,30,4129927.0,MEDIUM,2020-01-01,2035-12-31,True
1145,CUST001145,Customer 001145,SME,DE,Prague,IT Services,30,4373383.0,HIGH,2020-01-01,2035-12-31,True
1146,CUST001146,Customer 001146,Government,CZ,Prague,Energy,60,980555.0,LOW,2020-01-01,2035-12-31,True
1147,CUST001147,Customer 001147,Government,PL,Brno,Manufacturing,14,1451285.0,HIGH,2020-01-01,2035-12-31,True
1148,CUST001148,Customer 001148,Corporate,SK,Warsaw,Automotive,45,3753720.0,HIGH,2020-01-01,2035-12-31,True
1149,CUST001149,Customer 001149,SME,CZ,Ostrava,Construction,45,1205719.0,LOW,2020-01-01,2035-12-31,True
1150,CUST001150,Customer 001150,Corporate,AT,Berlin,Manufacturing,30,4023376.0,MEDIUM,2020-01-01,2035-12-31,True
1151,CUST001151,Customer 001151,SME,PL,Ostrava,Retail,45,3174222.0,HIGH,2020-01-01,2035-12-31,True
1152,CUST001152,Customer 001152,SME,DE,Bratislava,Automotive,60,1964129.0,LOW,2020-01-01,2035-12-31,True
1153,CUST001153,Customer 001153,SME,AT,Berlin,Energy,45,299669.0,MEDIUM,2020-01-01,2035-12-31,True
1154,CUST001154,Customer 001154,Corporate,CZ,Brno,Retail,45,2690772.0,MEDIUM,2020-01-01,2035-12-31,True
1155,CUST001155,Customer 001155,Corporate,AT,Prague,Logistics,14,1316277.0,HIGH,2020-01-01,2035-12-31,True
1156,CUST001156,Customer 001156,Corporate,PL,Vienna,Logistics,60,4694020.0,MEDIUM,2020-01-01,2035-12-31,True
1157,CUST001157,Customer 001157,Government,DE,Warsaw,Manufacturing,45,4477437.0,HIGH,2020-01-01,2035-12-31,True
1158,CUST001158,Customer 001158,Corporate,AT,Munich,Healthcare,60,2946172.0,HIGH,2020-01-01,2035-12-31,True
1159,CUST001159,Customer 001159,SME,SK,Vienna,Retail,14,4558318.0,MEDIUM,2020-01-01,2035-12-31,True
1160,CUST001160,Customer 001160,SME,SK,Vienna,Healthcare,14,4342212.0,HIGH,2020-01-01,2035-12-31,True
1161,CUST001161,Customer 001161,SME,PL,Warsaw,Automotive,14,283968.0,HIGH,2020-01-01,2035-12-31,True
1162,CUST001162,Customer 001162,Government,DE,Bratislava,IT Services,60,4288550.0,LOW,2020-01-01,2035-12-31,True
1163,CUST001163,Customer 001163,Government,CZ,Warsaw,IT Services,45,1088618.0,LOW,2020-01-01,2035-12-31,True
1164,CUST001164,Customer 001164,Government,CZ,Munich,IT Services,14,3851273.0,MEDIUM,2020-01-01,2035-12-31,True
1165,CUST001165,Customer 001165,Corporate,PL,Bratislava,Construction,45,2436856.0,HIGH,2020-01-01,2035-12-31,True
1166,CUST001166,Customer 001166,Government,PL,Ostrava,Logistics,30,932707.0,MEDIUM,2020-01-01,2035-12-31,True
1167,CUST001167,Customer 001167,Government,PL,Bratislava,Construction,60,871981.0,LOW,2020-01-01,2035-12-31,True
1168,CUST001168,Customer 001168,Government,AT,Berlin,Retail,14,571718.0,MEDIUM,2020-01-01,2035-12-31,True
1169,CUST001169,Customer 001169,Corporate,AT,Bratislava,Energy,14,3147864.0,HIGH,2020-01-01,2035-12-31,True
1170,CUST001170,Customer 001170,Government,AT,Berlin,IT Services,60,3601922.0,MEDIUM,2020-01-01,2035-12-31,True
1171,CUST001171,Customer 001171,Government,AT,Berlin,Automotive,30,4292839.0,LOW,2020-01-01,2035-12-31,True
1172,CUST001172,Customer 001172,SME,AT,Ostrava,Retail,30,3870443.0,MEDIUM,2020-01-01,2035-12-31,True
1173,CUST001173,Customer 001173,Corporate,SK,Warsaw,Retail,60,975566.0,LOW,2020-01-01,2035-12-31,True
1174,CUST001174,Customer 001174,SME,PL,Vienna,Manufacturing,30,1037693.0,MEDIUM,2020-01-01,2035-12-31,True
1175,CUST001175,Customer 001175,SME,DE,Vienna,IT Services,60,284694.0,LOW,2020-01-01,2035-12-31,True
1176,CUST001176,Customer 001176,Corporate,PL,Berlin,Manufacturing,45,2428021.0,LOW,2020-01-01,2035-12-31,True
1177,CUST001177,Customer 001177,Corporate,AT,Prague,Retail,45,616772.0,LOW,2020-01-01,2035-12-31,True
1178,CUST001178,Customer 001178,SME,AT,Vienna,Energy,45,3215069.0,MEDIUM,2020-01-01,2035-12-31,True
1179,CUST001179,Customer 001179,Government,PL,Ostrava,Automotive,60,3824281.0,HIGH,2020-01-01,2035-12-31,True
1180,CUST001180,Customer 001180,SME,SK,Warsaw,Retail,60,3298363.0,LOW,2020-01-01,2035-12-31,True
1181,CUST001181,Customer 001181,SME,DE,Prague,Energy,45,792642.0,LOW,2020-01-01,2035-12-31,True
1182,CUST001182,Customer 001182,Government,CZ,Vienna,Retail,14,1664192.0,HIGH,2020-01-01,2035-12-31,True
1183,CUST001183,Customer 001183,Government,PL,Prague,Healthcare,60,4266439.0,LOW,2020-01-01,2035-12-31,True
1184,CUST001184,Customer 001184,Corporate,PL,Ostrava,Manufacturing,45,1776417.0,LOW,2020-01-01,2035-12-31,True
1185,CUST001185,Customer 001185,Government,PL,Munich,Retail,45,3420524.0,HIGH,2020-01-01,2035-12-31,True
1186,CUST001186,Customer 001186,Corporate,AT,Prague,Construction,60,1564210.0,MEDIUM,2020-01-01,2035-12-31,True
1187,CUST001187,Customer 001187,Corporate,PL,Warsaw,Logistics,45,813573.0,LOW,2020-01-01,2035-12-31,True
1188,CUST001188,Customer 001188,Corporate,PL,Ostrava,IT Services,30,1582338.0,MEDIUM,2020-01-01,2035-12-31,True
1189,CUST001189,Customer 001189,Corporate,SK,Vienna,Logistics,30,544204.0,HIGH,2020-01-01,2035-12-31,True
1190,CUST001190,Customer 001190,SME,SK,Prague,Manufacturing,45,3321051.0,LOW,2020-01-01,2035-12-31,True
1191,CUST001191,Customer 001191,SME,SK,Berlin,Construction,45,3200032.0,LOW,2020-01-01,2035-12-31,True
1192,CUST001192,Customer 001192,Corporate,SK,Bratislava,Healthcare,60,4316624.0,HIGH,2020-01-01,2035-12-31,True
1193,CUST001193,Customer 001193,SME,CZ,Vienna,Manufacturing,45,3949222.0,HIGH,2020-01-01,2035-12-31,True
1194,CUST001194,Customer 001194,SME,CZ,Munich,Manufacturing,60,2010757.0,LOW,2020-01-01,2035-12-31,True
1195,CUST001195,Customer 001195,SME,PL,Brno,Healthcare,30,2605277.0,HIGH,2020-01-01,2035-12-31,True
1196,CUST001196,Customer 001196,SME,AT,Brno,Healthcare,30,3181511.0,HIGH,2020-01-01,2035-12-31,True
1197,CUST001197,Customer 001197,Corporate,SK,Berlin,Energy,14,58397.0,MEDIUM,2020-01-01,2035-12-31,True
1198,CUST001198,Customer 001198,Government,DE,Ostrava,Manufacturing,14,4094871.0,MEDIUM,2020-01-01,2035-12-31,True
1199,CUST001199,Customer 001199,Government,DE,Berlin,Construction,30,4958670.0,HIGH,2020-01-01,2035-12-31,True
1200,CUST001200,Customer 001200,SME,CZ,Ostrava,Retail,45,802584.0,MEDIUM,2020-01-01,2035-12-31,True
1201,CUST001201,Customer 001201,Government,CZ,Ostrava,IT Services,60,1818739.0,HIGH,2020-01-01,2035-12-31,True
1202,CUST001202,Customer 001202,Government,DE,Warsaw,IT Services,60,2340200.0,LOW,2020-01-01,2035-12-31,True
1203,CUST001203,Customer 001203,Government,DE,Warsaw,Healthcare,60,2805299.0,LOW,2020-01-01,2035-12-31,True
1204,CUST001204,Customer 001204,Government,SK,Prague,Energy,14,130351.0,HIGH,2020-01-01,2035-12-31,True
1205,CUST001205,Customer 001205,Corporate,AT,Munich,Logistics,14,700311.0,HIGH,2020-01-01,2035-12-31,True
1206,CUST001206,Customer 001206,Corporate,AT,Brno,Construction,60,3052834.0,MEDIUM,2020-01-01,2035-12-31,True
1207,CUST001207,Customer 001207,Corporate,CZ,Brno,Energy,45,1668924.0,MEDIUM,2020-01-01,2035-12-31,True
1208,CUST001208,Customer 001208,Corporate,SK,Prague,IT Services,45,1656516.0,LOW,2020-01-01,2035-12-31,True
1209,CUST001209,Customer 001209,Government,DE,Bratislava,Healthcare,60,3095057.0,LOW,2020-01-01,2035-12-31,True
1210,CUST001210,Customer 001210,SME,AT,Bratislava,Manufacturing,30,3372611.0,LOW,2020-01-01,2035-12-31,True
1211,CUST001211,Customer 001211,SME,PL,Munich,Automotive,30,4795494.0,HIGH,2020-01-01,2035-12-31,True
1212,CUST001212,Customer 001212,Government,PL,Ostrava,Retail,30,595673.0,LOW,2020-01-01,2035-12-31,True
1213,CUST001213,Customer 001213,SME,PL,Bratislava,IT Services,30,243923.0,HIGH,2020-01-01,2035-12-31,True
1214,CUST001214,Customer 001214,Government,PL,Vienna,Energy,14,3632895.0,HIGH,2020-01-01,2035-12-31,True
1215,CUST001215,Customer 001215,Government,CZ,Warsaw,Logistics,60,2348777.0,LOW,2020-01-01,2035-12-31,True
1216,CUST001216,Customer 001216,Government,PL,Munich,Energy,45,4389065.0,LOW,2020-01-01,2035-12-31,True
1217,CUST001217,Customer 001217,Government,SK,Prague,IT Services,60,4516181.0,MEDIUM,2020-01-01,2035-12-31,True
1218,CUST001218,Customer 001218,SME,CZ,Berlin,Healthcare,45,736262.0,HIGH,2020-01-01,2035-12-31,True
1219,CUST001219,Customer 001219,Corporate,SK,Berlin,Retail,30,1701522.0,LOW,2020-01-01,2035-12-31,True
1220,CUST001220,Customer 001220,SME,DE,Brno,Retail,14,4076250.0,MEDIUM,2020-01-01,2035-12-31,True
1221,CUST001221,Customer 001221,Corporate,PL,Warsaw,IT Services,30,954632.0,MEDIUM,2020-01-01,2035-12-31,True
1222,CUST001222,Customer 001222,Corporate,DE,Prague,Construction,30,661620.0,HIGH,2020-01-01,2035-12-31,True
1223,CUST001223,Customer 001223,Government,AT,Brno,Energy,14,767517.0,LOW,2020-01-01,2035-12-31,True
1224,CUST001224,Customer 001224,Corporate,AT,Warsaw,Retail,30,570112.0,MEDIUM,2020-01-01,2035-12-31,True
1225,CUST001225,Customer 001225,Corporate,DE,Berlin,Retail,14,518000.0,HIGH,2020-01-01,2035-12-31,True
1226,CUST001226,Customer 001226,Corporate,DE,Berlin,Logistics,14,3498623.0,LOW,2020-01-01,2035-12-31,True
1227,CUST001227,Customer 001227,Government,PL,Prague,Energy,60,3944068.0,MEDIUM,2020-01-01,2035-12-31,True
1228,CUST001228,Customer 001228,Government,PL,Brno,Construction,14,3859071.0,HIGH,2020-01-01,2035-12-31,True
1229,CUST001229,Customer 001229,SME,PL,Bratislava,Retail,14,153084.0,HIGH,2020-01-01,2035-12-31,True
1230,CUST001230,Customer 001230,Government,CZ,Bratislava,Automotive,45,3031237.0,MEDIUM,2020-01-01,2035-12-31,True
1231,CUST001231,Customer 001231,SME,PL,Munich,Automotive,30,1204882.0,LOW,2020-01-01,2035-12-31,True
1232,CUST001232,Customer 001232,Corporate,SK,Vienna,Logistics,45,2660436.0,HIGH,2020-01-01,2035-12-31,True
1233,CUST001233,Customer 001233,Government,SK,Ostrava,Energy,45,2926456.0,MEDIUM,2020-01-01,2035-12-31,True
1234,CUST001234,Customer 001234,SME,CZ,Ostrava,Manufacturing,30,4303929.0,HIGH,2020-01-01,2035-12-31,True
1235,CUST001235,Customer 001235,Corporate,AT,Warsaw,Healthcare,30,1738301.0,LOW,2020-01-01,2035-12-31,True
1236,CUST001236,Customer 001236,SME,SK,Munich,Energy,45,4902061.0,HIGH,2020-01-01,2035-12-31,True
1237,CUST001237,Customer 001237,SME,PL,Vienna,Logistics,45,1411303.0,LOW,2020-01-01,2035-12-31,True
1238,CUST001238,Customer 001238,SME,CZ,Munich,Healthcare,14,1920870.0,HIGH,2020-01-01,2035-12-31,True
1239,CUST001239,Customer 001239,Corporate,AT,Bratislava,Healthcare,60,2830950.0,HIGH,2020-01-01,2035-12-31,True
1240,CUST001240,Customer 001240,SME,SK,Berlin,Automotive,14,3093530.0,LOW,2020-01-01,2035-12-31,True
1241,CUST001241,Customer 001241,Corporate,DE,Prague,Retail,30,2487529.0,MEDIUM,2020-01-01,2035-12-31,True
1242,CUST001242,Customer 001242,Corporate,PL,Warsaw,Manufacturing,14,1720363.0,LOW,2020-01-01,2035-12-31,True
1243,CUST001243,Customer 001243,SME,SK,Bratislava,IT Services,30,2900595.0,HIGH,2020-01-01,2035-12-31,True
1244,CUST001244,Customer 001244,Corporate,SK,Bratislava,Manufacturing,30,2246041.0,LOW,2020-01-01,2035-12-31,True
1245,CUST001245,Customer 001245,Corporate,SK,Berlin,Retail,45,1813598.0,MEDIUM,2020-01-01,2035-12-31,True
1246,CUST001246,Customer 001246,SME,SK,Warsaw,Construction,30,4470181.0,HIGH,2020-01-01,2035-12-31,True
1247,CUST001247,Customer 001247,SME,CZ,Brno,Automotive,30,1640825.0,LOW,2020-01-01,2035-12-31,True
1248,CUST001248,Customer 001248,Government,AT,Warsaw,Construction,60,2101431.0,LOW,2020-01-01,2035-12-31,True
1249,CUST001249,Customer 001249,Government,PL,Bratislava,IT Services,30,2798784.0,LOW,2020-01-01,2035-12-31,True
1250,CUST001250,Customer 001250,Corporate,DE,Ostrava,Energy,30,732897.0,MEDIUM,2020-01-01,2035-12-31,True
1251,CUST001251,Customer 001251,Government,PL,Brno,Automotive,60,4321131.0,MEDIUM,2020-01-01,2035-12-31,True
1252,CUST001252,Customer 001252,SME,PL,Munich,Automotive,45,3186322.0,HIGH,2020-01-01,2035-12-31,True
1253,CUST001253,Customer 001253,Government,AT,Munich,Energy,45,4925347.0,MEDIUM,2020-01-01,2035-12-31,True
1254,CUST001254,Customer 001254,Government,PL,Prague,Healthcare,30,1752891.0,MEDIUM,2020-01-01,2035-12-31,True
1255,CUST001255,Customer 001255,Corporate,AT,Bratislava,IT Services,60,3213201.0,HIGH,2020-01-01,2035-12-31,True
1256,CUST001256,Customer 001256,Corporate,DE,Vienna,Retail,30,754879.0,MEDIUM,2020-01-01,2035-12-31,True
1257,CUST001257,Customer 001257,SME,PL,Warsaw,Healthcare,14,3952825.0,HIGH,2020-01-01,2035-12-31,True
1258,CUST001258,Customer 001258,Government,DE,Berlin,Energy,60,3678120.0,MEDIUM,2020-01-01,2035-12-31,True
1259,CUST001259,Customer 001259,SME,AT,Warsaw,IT Services,60,257351.0,LOW,2020-01-01,2035-12-31,True
1260,CUST001260,Customer 001260,SME,SK,Vienna,Retail,45,741376.0,MEDIUM,2020-01-01,2035-12-31,True
1261,CUST001261,Customer 001261,Government,PL,Brno,IT Services,30,875515.0,LOW,2020-01-01,2035-12-31,True
1262,CUST001262,Customer 001262,Corporate,DE,Prague,Healthcare,45,1699588.0,HIGH,2020-01-01,2035-12-31,True
1263,CUST001263,Customer 001263,SME,DE,Vienna,IT Services,30,1206496.0,HIGH,2020-01-01,2035-12-31,True
1264,CUST001264,Customer 001264,Government,PL,Vienna,Manufacturing,45,2414289.0,MEDIUM,2020-01-01,2035-12-31,True
1265,CUST001265,Customer 001265,SME,AT,Prague,Energy,30,3384516.0,LOW,2020-01-01,2035-12-31,True
1266,CUST001266,Customer 001266,Corporate,SK,Munich,Healthcare,60,3920513.0,MEDIUM,2020-01-01,2035-12-31,True
1267,CUST001267,Customer 001267,Corporate,DE,Bratislava,Logistics,60,1808124.0,MEDIUM,2020-01-01,2035-12-31,True
1268,CUST001268,Customer 001268,SME,PL,Prague,Construction,30,4894491.0,LOW,2020-01-01,2035-12-31,True
