supplier_code,supplier_name,country_code,city,payment_terms,vat_number,active
SUP001619,Supplier 001619,DE,Berlin,30,DE100001619,True
SUP001620,Supplier 001620,CZ,Prague,60,CZ100001620,True
SUP001621,Supplier 001621,DE,Munich,45,DE100001621,True
SUP001622,Supplier 001622,AT,Vienna,60,AT100001622,True
SUP001623,Supplier 001623,AT,Vienna,14,AT100001623,True
SUP001624,Supplier 001624,SK,Bratislava,45,SK100001624,True
SUP001625,Supplier 001625,SK,Bratislava,60,SK100001625,True
SUP001626,Supplier 001626,DE,Berlin,45,DE100001626,True
SUP001627,Supplier 001627,CZ,Ostrava,30,CZ100001627,True
SUP001628,Supplier 001628,DE,Munich,14,DE100001628,True
SUP001629,Supplier 001629,PL,Warsaw,30,PL100001629,True
SUP001630,Supplier 001630,DE,Munich,30,DE100001630,True
SUP001631,Supplier 001631,DE,Berlin,14,DE100001631,True
SUP001632,Supplier 001632,SK,Bratislava,45,SK100001632,True
SUP001633,Supplier 001633,SK,Bratislava,45,SK100001633,True
SUP001634,Supplier 001634,AT,Vienna,45,AT100001634,True
SUP001635,Supplier 001635,DE,Berlin,45,DE100001635,True
SUP001636,Supplier 001636,DE,Munich,60,DE100001636,True
SUP001637,Supplier 001637,CZ,Brno,60,CZ100001637,True
SUP001638,Supplier 001638,CZ,Prague,14,CZ100001638,True
SUP001639,Supplier 001639,PL,Warsaw,30,PL100001639,True
SUP001640,Supplier 001640,CZ,Brno,60,CZ100001640,True
SUP001641,Supplier 001641,DE,Munich,60,DE100001641,True
SUP001642,Supplier 001642,CZ,Prague,30,CZ100001642,True
SUP001643,Supplier 001643,CZ,Ostrava,30,CZ100001643,True
SUP001644,Supplier 001644,DE,Berlin,60,DE100001644,True
SUP001645,Supplier 001645,PL,Warsaw,30,PL100001645,True
SUP001646,Supplier 001646,DE,Berlin,30,DE100001646,True
SUP001647,Supplier 001647,CZ,Brno,60,CZ100001647,True
SUP001648,Supplier 001648,DE,Berlin,30,DE100001648,True
SUP001649,Supplier 001649,DE,Berlin,14,DE100001649,True
SUP001650,Supplier 001650,CZ,Prague,60,CZ100001650,True
SUP001651,Supplier 001651,DE,Munich,30,DE100001651,True
SUP001652,Supplier 001652,CZ,Ostrava,30,CZ100001652,True
SUP001653,Supplier 001653,PL,Warsaw,14,PL100001653,True
SUP001654,Supplier 001654,CZ,Ostrava,60,CZ100001654,True
SUP001655,Supplier 001655,AT,Vienna,60,AT100001655,True
SUP001656,Supplier 001656,AT,Vienna,60,AT100001656,True
SUP001657,Supplier 001657,AT,Vienna,14,AT100001657,True
SUP001658,Supplier 001658,CZ,Prague,30,CZ100001658,True
SUP001659,Supplier 001659,DE,Berlin,14,DE100001659,True
SUP001660,Supplier 001660,DE,Berlin,30,DE100001660,True
SUP001661,Supplier 001661,CZ,Prague,14,CZ100001661,True
SUP001662,Supplier 001662,SK,Bratislava,30,SK100001662,True
SUP001663,Supplier 001663,DE,Berlin,45,DE100001663,True
SUP001664,Supplier 001664,CZ,Ostrava,14,CZ100001664,True
SUP001665,Supplier 001665,AT,Vienna,45,AT100001665,True
SUP001666,Supplier 001666,CZ,Ostrava,14,CZ100001666,True
SUP001667,Supplier 001667,CZ,Prague,45,CZ100001667,True
SUP001668,Supplier 001668,DE,Munich,60,DE100001668,True
SUP001669,Supplier 001669,DE,Berlin,60,DE100001669,True
SUP001670,Supplier 001670,CZ,Ostrava,45,CZ100001670,True
SUP001671,Supplier 001671,PL,Warsaw,45,PL100001671,True
SUP001672,Supplier 001672,SK,Bratislava,30,SK100001672,True
SUP001673,Supplier 001673,AT,Vienna,14,AT100001673,True
SUP001674,Supplier 001674,SK,Bratislava,30,SK100001674,True
SUP001675,Supplier 001675,CZ,Ostrava,30,CZ100001675,True
SUP001676,Supplier 001676,CZ,Prague,30,CZ100001676,True
SUP001677,Supplier 001677,CZ,Brno,45,CZ100001677,True
SUP001678,Supplier 001678,CZ,Prague,60,CZ100001678,True
SUP001679,Supplier 001679,DE,Munich,14,DE100001679,True
SUP001680,Supplier 001680,CZ,Prague,14,CZ100001680,True
SUP001681,Supplier 001681,CZ,Prague,14,CZ100001681,True
SUP001682,Supplier 001682,CZ,Brno,60,CZ100001682,True
SUP001683,Supplier 001683,PL,Warsaw,60,PL100001683,True
SUP001684,Supplier 001684,CZ,Brno,45,CZ100001684,True
SUP001685,Supplier 001685,PL,Warsaw,30,PL100001685,True
SUP001686,Supplier 001686,SK,Bratislava,14,SK100001686,True
SUP001687,Supplier 001687,DE,Munich,60,DE100001687,True
SUP001688,Supplier 001688,CZ,Brno,45,CZ100001688,True
SUP001689,Supplier 001689,CZ,Ostrava,60,CZ100001689,True
SUP001690,Supplier 001690,CZ,Brno,14,CZ100001690,True
SUP001691,Supplier 001691,DE,Munich,14,DE100001691,True
SUP001692,Supplier 001692,CZ,Brno,60,CZ100001692,True
SUP001693,Supplier 001693,SK,Bratislava,30,SK100001693,True
SUP001694,Supplier 001694,DE,Munich,30,DE100001694,True
SUP001695,Supplier 001695,DE,Berlin,60,DE100001695,True
SUP001696,Supplier 001696,DE,Munich,30,DE100001696,True
SUP001697,Supplier 001697,CZ,Prague,60,CZ100001697,True
SUP001698,Supplier 001698,SK,Bratislava,60,SK100001698,True
SUP001699,Supplier 001699,DE,Berlin,30,DE100001699,True
SUP001700,Supplier 001700,CZ,Prague,14,CZ100001700,True
SUP001701,Supplier 001701,CZ,Brno,14,CZ100001701,True
SUP001702,Supplier 001702,PL,Warsaw,30,PL100001702,True
SUP001703,Supplier 001703,CZ,Brno,14,CZ100001703,True
SUP001704,Supplier 001704,CZ,Brno,45,CZ100001704,True
SUP001705,Supplier 001705,SK,Bratislava,60,SK100001705,True
SUP001706,Supplier 001706,DE,Munich,45,DE100001706,True
SUP001707,Supplier 001707,PL,Warsaw,14,PL100001707,True
SUP001708,Supplier 001708,CZ,Brno,30,CZ100001708,True
SUP001709,Supplier 001709,CZ,Prague,45,CZ100001709,True
SUP001710,Supplier 001710,DE,Berlin,45,DE100001710,True
SUP001711,Supplier 001711,AT,Vienna,14,AT100001711,True
SUP001712,Supplier 001712,CZ,Brno,14,CZ100001712,True
SUP001713,Supplier 001713,CZ,Prague,30,CZ100001713,True
SUP001714,Supplier 001714,CZ,Ostrava,45,CZ100001714,True
SUP001715,Supplier 001715,DE,Berlin,60,DE100001715,True
SUP001716,Supplier 001716,DE,Munich,14,DE100001716,True
SUP001717,Supplier 001717,DE,Berlin,45,DE100001717,True
SUP001718,Supplier 001718,CZ,Ostrava,14,CZ100001718,True
SUP001719,Supplier 001719,AT,Vienna,60,AT100001719,True
SUP001720,Supplier 001720,PL,Warsaw,45,PL100001720,True
SUP001721,Supplier 001721,AT,Vienna,60,AT100001721,True
SUP001722,Supplier 001722,AT,Vienna,30,AT100001722,True
SUP001723,Supplier 001723,CZ,Brno,30,CZ100001723,True
SUP001724,Supplier 001724,CZ,Prague,30,CZ100001724,True
SUP001725,Supplier 001725,CZ,Brno,60,CZ100001725,True
SUP001726,Supplier 001726,PL,Warsaw,60,PL100001726,True
SUP001727,Supplier 001727,CZ,Ostrava,60,CZ100001727,True
SUP001728,Supplier 001728,DE,Berlin,14,DE100001728,True
SUP001729,Supplier 001729,CZ,Ostrava,60,CZ100001729,True
SUP001730,Supplier 001730,PL,Warsaw,14,PL100001730,True
SUP001731,Supplier 001731,AT,Vienna,60,AT100001731,True
SUP001732,Supplier 001732,CZ,Prague,14,CZ100001732,True
SUP001733,Supplier 001733,DE,Munich,45,DE100001733,True
SUP001734,Supplier 001734,CZ,Prague,30,CZ100001734,True
SUP001735,Supplier 001735,DE,Berlin,14,DE100001735,True
SUP001736,Supplier 001736,AT,Vienna,30,AT100001736,True
SUP001737,Supplier 001737,PL,Warsaw,45,PL100001737,True
SUP001738,Supplier 001738,AT,Vienna,30,AT100001738,True
SUP001739,Supplier 001739,CZ,Prague,14,CZ100001739,True
SUP001740,Supplier 001740,CZ,Ostrava,60,CZ100001740,True
SUP001741,Supplier 001741,PL,Warsaw,30,PL100001741,True
SUP001742,Supplier 001742,CZ,Brno,60,CZ100001742,True
SUP001743,Supplier 001743,DE,Berlin,30,DE100001743,True
SUP001744,Supplier 001744,DE,Berlin,45,DE100001744,True
SUP001745,Supplier 001745,CZ,Prague,30,CZ100001745,True
SUP001746,Supplier 001746,AT,Vienna,60,AT100001746,True
SUP001747,Supplier 001747,SK,Bratislava,14,SK100001747,True
SUP001748,Supplier 001748,PL,Warsaw,60,PL100001748,True
SUP001749,Supplier 001749,PL,Warsaw,14,PL100001749,True
SUP001750,Supplier 001750,PL,Warsaw,60,PL100001750,True
SUP001751,Supplier 001751,DE,Berlin,14,DE100001751,True
SUP001752,Supplier 001752,PL,Warsaw,14,PL100001752,True
SUP001753,Supplier 001753,CZ,Brno,60,CZ100001753,True
SUP001754,Supplier 001754,AT,Vienna,14,AT100001754,True
SUP001755,Supplier 001755,CZ,Prague,14,CZ100001755,True
SUP001756,Supplier 001756,DE,Munich,30,DE100001756,True
SUP001757,Supplier 001757,PL,Warsaw,45,PL100001757,True
SUP001758,Supplier 001758,DE,Berlin,14,DE100001758,True
SUP001759,Supplier 001759,SK,Bratislava,60,SK100001759,True
SUP001760,Supplier 001760,DE,Berlin,60,DE100001760,True
SUP001761,Supplier 001761,DE,Berlin,60,DE100001761,True
SUP001762,Supplier 001762,CZ,Brno,14,CZ100001762,True
SUP001763,Supplier 001763,SK,Bratislava,14,SK100001763,True
SUP001764,Supplier 001764,DE,Berlin,45,DE100001764,True
SUP001765,Supplier 001765,DE,Munich,45,DE100001765,True
SUP001766,Supplier 001766,CZ,Brno,14,CZ100001766,True
SUP001767,Supplier 001767,CZ,Ostrava,60,CZ100001767,True
SUP001768,Supplier 001768,CZ,Ostrava,60,CZ100001768,True
SUP001769,Supplier 001769,CZ,Brno,45,CZ100001769,True
SUP001770,Supplier 001770,SK,Bratislava,30,SK100001770,True
SUP001771,Supplier 001771,CZ,Brno,60,CZ100001771,True
SUP001772,Supplier 001772,SK,Bratislava,60,SK100001772,True
SUP001773,Supplier 001773,SK,Bratislava,45,SK100001773,True
SUP001774,Supplier 001774,CZ,Brno,60,CZ100001774,True
SUP001775,Supplier 001775,CZ,Prague,14,CZ100001775,True
SUP001776,Supplier 001776,PL,Warsaw,60,PL100001776,True
SUP001777,Supplier 001777,CZ,Ostrava,60,CZ100001777,True
SUP001778,Supplier 001778,CZ,Prague,14,CZ100001778,True
SUP001779,Supplier 001779,AT,Vienna,60,AT100001779,True
SUP001780,Supplier 001780,CZ,Ostrava,30,CZ100001780,True
SUP001781,Supplier 001781,CZ,Ostrava,14,CZ100001781,True
SUP001782,Supplier 001782,AT,Vienna,45,AT100001782,True
SUP001783,Supplier 001783,AT,Vienna,60,AT100001783,True
SUP001784,Supplier 001784,SK,Bratislava,45,SK100001784,True
SUP001785,Supplier 001785,AT,Vienna,45,AT100001785,True
SUP001786,Supplier 001786,DE,Munich,60,DE100001786,True
SUP001787,Supplier 001787,CZ,Ostrava,30,CZ100001787,True
SUP001788,Supplier 001788,AT,Vienna,45,AT100001788,True
SUP001789,Supplier 001789,DE,Berlin,30,DE100001789,True
SUP001790,Supplier 001790,SK,Bratislava,30,SK100001790,True
SUP001791,Supplier 001791,DE,Munich,45,DE100001791,True
SUP001792,Supplier 001792,CZ,Ostrava,30,CZ100001792,True
SUP001793,Supplier 001793,DE,Berlin,14,DE100001793,True
SUP001794,Supplier 001794,DE,Berlin,60,DE100001794,True
SUP001795,Supplier 001795,AT,Vienna,45,AT100001795,True
SUP001796,Supplier 001796,AT,Vienna,14,AT100001796,True
SUP001797,Supplier 001797,CZ,Brno,14,CZ100001797,True
SUP001798,Supplier 001798,AT,Vienna,30,AT100001798,True
SUP001799,Supplier 001799,CZ,Prague,14,CZ100001799,True
SUP001800,Supplier 001800,SK,Bratislava,45,SK100001800,True
SUP001801,Supplier 001801,CZ,Ostrava,45,CZ100001801,True
SUP001802,Supplier 001802,DE,Munich,30,DE100001802,True
SUP001803,Supplier 001803,CZ,Prague,45,CZ100001803,True
SUP001804,Supplier 001804,SK,Bratislava,14,SK100001804,True
SUP001805,Supplier 001805,DE,Berlin,60,DE100001805,True
SUP001806,Supplier 001806,CZ,Brno,30,CZ100001806,True
SUP001807,Supplier 001807,AT,Vienna,30,AT100001807,True
SUP001808,Supplier 001808,DE,Munich,14,DE100001808,True
SUP001809,Supplier 001809,AT,Vienna,60,AT100001809,True
SUP001810,Supplier 001810,AT,Vienna,45,AT100001810,True
SUP001811,Supplier 001811,CZ,Prague,14,CZ100001811,True
SUP001812,Supplier 001812,DE,Munich,30,DE100001812,True
SUP001813,Supplier 001813,PL,Warsaw,30,PL100001813,True
SUP001814,Supplier 001814,DE,Berlin,30,DE100001814,True
SUP001815,Supplier 001815,SK,Bratislava,45,SK100001815,True
SUP001816,Supplier 001816,PL,Warsaw,30,PL100001816,True
SUP001817,Supplier 001817,CZ,Brno,30,CZ100001817,True
SUP001818,Supplier 001818,CZ,Ostrava,14,CZ100001818,True
SUP001819,Supplier 001819,AT,Vienna,14,AT100001819,True
SUP001820,Supplier 001820,AT,Vienna,45,AT100001820,True
SUP001821,Supplier 001821,DE,Munich,30,DE100001821,True
SUP001822,Supplier 001822,CZ,Ostrava,45,CZ100001822,True
SUP001823,Supplier 001823,CZ,Prague,45,CZ100001823,True
SUP001824,Supplier 001824,PL,Warsaw,30,PL100001824,True
SUP001825,Supplier 001825,CZ,Prague,30,CZ100001825,True
SUP001826,Supplier 001826,DE,Berlin,14,DE100001826,True
SUP001827,Supplier 001827,DE,Munich,60,DE100001827,True
SUP001828,Supplier 001828,DE,Berlin,14,DE100001828,True
SUP001829,Supplier 001829,DE,Berlin,30,DE100001829,True
SUP001830,Supplier 001830,CZ,Ostrava,14,CZ100001830,True
SUP001831,Supplier 001831,CZ,Ostrava,60,CZ100001831,True
SUP001832,Supplier 001832,AT,Vienna,14,AT100001832,True
SUP001833,Supplier 001833,DE,Berlin,30,DE100001833,True
SUP001834,Supplier 001834,SK,Bratislava,45,SK100001834,True
SUP001835,Supplier 001835,DE,Berlin,45,DE100001835,True
SUP001836,Supplier 001836,DE,Munich,30,DE100001836,True
SUP001837,Supplier 001837,PL,Warsaw,14,PL100001837,True
SUP001838,Supplier 001838,CZ,Brno,45,CZ100001838,True
SUP001839,Supplier 001839,PL,Warsaw,30,PL100001839,True
SUP001840,Supplier 001840,SK,Bratislava,14,SK100001840,True
SUP001841,Supplier 001841,DE,Berlin,60,DE100001841,True
SUP001842,Supplier 001842,CZ,Brno,60,CZ100001842,True
SUP001843,Supplier 001843,DE,Munich,45,DE100001843,True
SUP001844,Supplier 001844,CZ,Prague,45,CZ100001844,True
SUP001845,Supplier 001845,PL,Warsaw,60,PL100001845,True
SUP001846,Supplier 001846,CZ,Prague,45,CZ100001846,True
SUP001847,Supplier 001847,SK,Bratislava,45,SK100001847,True
SUP001848,Supplier 001848,CZ,Brno,14,CZ100001848,True
SUP001849,Supplier 001849,CZ,Ostrava,14,CZ100001849,True
SUP001850,Supplier 001850,CZ,Brno,30,CZ100001850,True
SUP001851,Supplier 001851,SK,Bratislava,60,SK100001851,True
SUP001852,Supplier 001852,CZ,Brno,30,CZ100001852,True
SUP001853,Supplier 001853,AT,Vienna,14,AT100001853,True
SUP001854,Supplier 001854,CZ,Ostrava,14,CZ100001854,True
SUP001855,Supplier 001855,PL,Warsaw,45,PL100001855,True
SUP001856,Supplier 001856,CZ,Prague,14,CZ100001856,True
SUP001857,Supplier 001857,CZ,Brno,14,CZ100001857,True
SUP001858,Supplier 001858,CZ,Ostrava,45,CZ100001858,True
SUP001859,Supplier 001859,CZ,Brno,30,CZ100001859,True
SUP001860,Supplier 001860,DE,Munich,60,DE100001860,True
SUP001861,Supplier 001861,AT,Vienna,60,AT100001861,True
SUP001862,Supplier 001862,AT,Vienna,60,AT100001862,True
SUP001863,Supplier 001863,DE,Berlin,14,DE100001863,True
SUP001864,Supplier 001864,AT,Vienna,14,AT100001864,True
SUP001865,Supplier 001865,CZ,Prague,14,CZ100001865,True
SUP001866,Supplier 001866,CZ,Prague,14,CZ100001866,True
SUP001867,Supplier 001867,DE,Berlin,14,DE100001867,True
SUP001868,Supplier 001868,DE,Munich,45,DE100001868,True
SUP001869,Supplier 001869,CZ,Brno,45,CZ100001869,True
SUP001870,Supplier 001870,PL,Warsaw,60,PL100001870,True
SUP001871,Supplier 001871,AT,Vienna,14,AT100001871,True
SUP001872,Supplier 001872,PL,Warsaw,30,PL100001872,True
SUP001873,Supplier 001873,SK,Bratislava,30,SK100001873,True
SUP001874,Supplier 001874,AT,Vienna,45,AT100001874,True
SUP001875,Supplier 001875,CZ,Ostrava,45,CZ100001875,True
SUP001876,Supplier 001876,DE,Berlin,14,DE100001876,True
SUP001877,Supplier 001877,CZ,Ostrava,14,CZ100001877,True
SUP001878,Supplier 001878,CZ,Prague,14,CZ100001878,True
SUP001879,Supplier 001879,AT,Vienna,14,AT100001879,True
SUP001880,Supplier 001880,DE,Munich,30,DE100001880,True
SUP001881,Supplier 001881,DE,Berlin,30,DE100001881,True
SUP001882,Supplier 001882,AT,Vienna,30,AT100001882,True
SUP001883,Supplier 001883,CZ,Ostrava,30,CZ100001883,True
SUP001884,Supplier 001884,SK,Bratislava,45,SK100001884,True
SUP001885,Supplier 001885,SK,Bratislava,14,SK100001885,True
SUP001886,Supplier 001886,CZ,Ostrava,14,CZ100001886,True
SUP001887,Supplier 001887,PL,Warsaw,14,PL100001887,True
SUP001888,Supplier 001888,DE,Munich,14,DE100001888,True
SUP001889,Supplier 001889,DE,Munich,14,DE100001889,True
SUP001890,Supplier 001890,SK,Bratislava,60,SK100001890,True
SUP001891,Supplier 001891,DE,Berlin,45,DE100001891,True
SUP001892,Supplier 001892,CZ,Ostrava,30,CZ100001892,True
SUP001893,Supplier 001893,CZ,Brno,45,CZ100001893,True
SUP001894,Supplier 001894,CZ,Brno,30,CZ100001894,True
SUP001895,Supplier 001895,DE,Berlin,60,DE100001895,True
SUP001896,Supplier 001896,PL,Warsaw,45,PL100001896,True
SUP001897,Supplier 001897,DE,Munich,30,DE100001897,True
SUP001898,Supplier 001898,DE,Berlin,45,DE100001898,True
SUP001899,Supplier 001899,AT,Vienna,30,AT100001899,True
SUP001900,Supplier 001900,CZ,Prague,45,CZ100001900,True
SUP001901,Supplier 001901,SK,Bratislava,30,SK100001901,True
SUP001902,Supplier 001902,AT,Vienna,45,AT100001902,True
SUP001903,Supplier 001903,DE,Berlin,30,DE100001903,True
SUP001904,Supplier 001904,DE,Berlin,60,DE100001904,True
SUP001905,Supplier 001905,PL,Warsaw,60,PL100001905,True
SUP001906,Supplier 001906,DE,Berlin,45,DE100001906,True
SUP001907,Supplier 001907,PL,Warsaw,14,PL100001907,True
SUP001908,Supplier 001908,CZ,Ostrava,14,CZ100001908,True
SUP001909,Supplier 001909,DE,Munich,30,DE100001909,True
SUP001910,Supplier 001910,SK,Bratislava,45,SK100001910,True
SUP001911,Supplier 001911,CZ,Brno,14,CZ100001911,True
SUP001912,Supplier 001912,CZ,Prague,14,CZ100001912,True
SUP001913,Supplier 001913,AT,Vienna,30,AT100001913,True
SUP001914,Supplier 001914,CZ,Prague,45,CZ100001914,True
SUP001915,Supplier 001915,PL,Warsaw,30,PL100001915,True
SUP001916,Supplier 001916,DE,Berlin,60,DE100001916,True
SUP001917,Supplier 001917,SK,Bratislava,45,SK100001917,True
SUP001918,Supplier 001918,CZ,Ostrava,60,CZ100001918,True
SUP001919,Supplier 001919,CZ,Brno,60,CZ100001919,True
SUP001920,Supplier 001920,DE,Berlin,14,DE100001920,True
SUP001921,Supplier 001921,SK,Bratislava,30,SK100001921,True
SUP001922,Supplier 001922,CZ,Ostrava,60,CZ100001922,True
SUP001923,Supplier 001923,CZ,Ostrava,30,CZ100001923,True
SUP001924,Supplier 001924,CZ,Ostrava,60,CZ100001924,True
SUP001925,Supplier 001925,DE,Berlin,14,DE100001925,True
SUP001926,Supplier 001926,SK,Bratislava,60,SK100001926,True
SUP001927,Supplier 001927,SK,Bratislava,14,SK100001927,True
SUP001928,Supplier 001928,DE,Munich,45,DE100001928,True
SUP001929,Supplier 001929,SK,Bratislava,14,SK100001929,True
SUP001930,Supplier 001930,SK,Bratislava,45,SK100001930,True
SUP001931,Supplier 001931,AT,Vienna,60,AT100001931,True
SUP001932,Supplier 001932,PL,Warsaw,14,PL100001932,True
SUP001933,Supplier 001933,CZ,Prague,45,CZ100001933,True
SUP001934,Supplier 001934,CZ,Brno,45,CZ100001934,True
SUP001935,Supplier 001935,DE,Munich,30,DE100001935,True
SUP001936,Supplier 001936,AT,Vienna,60,AT100001936,True
SUP001937,Supplier 001937,DE,Berlin,14,DE100001937,True
SUP001938,Supplier 001938,DE,Munich,60,DE100001938,True
SUP001939,Supplier 001939,SK,Bratislava,60,SK100001939,True
SUP001940,Supplier 001940,DE,Berlin,45,DE100001940,True
SUP001941,Supplier 001941,PL,Warsaw,60,PL100001941,True
SUP001942,Supplier 001942,CZ,Prague,30,CZ100001942,True
SUP001943,Supplier 001943,PL,Warsaw,30,PL100001943,True
SUP001944,Supplier 001944,SK,Bratislava,14,SK100001944,True
SUP001945,Supplier 001945,DE,Munich,30,DE100001945,True
SUP001946,Supplier 001946,CZ,Ostrava,30,CZ100001946,True
SUP001947,Supplier 001947,CZ,Ostrava,45,CZ100001947,True
SUP001948,Supplier 001948,CZ,Brno,30,CZ100001948,True
SUP001949,Supplier 001949,AT,Vienna,45,AT100001949,True
SUP001950,Supplier 001950,CZ,Brno,60,CZ100001950,True
SUP001951,Supplier 001951,PL,Warsaw,60,PL100001951,True
SUP001952,Supplier 001952,SK,Bratislava,30,SK100001952,True
SUP001953,Supplier 001953,AT,Vienna,14,AT100001953,True
SUP001954,Supplier 001954,SK,Bratislava,14,SK100001954,True
SUP001955,Supplier 001955,CZ,Ostrava,30,CZ100001955,True
SUP001956,Supplier 001956,CZ,Ostrava,14,CZ100001956,True
SUP001957,Supplier 001957,CZ,Ostrava,14,CZ100001957,True
SUP001958,Supplier 001958,CZ,Ostrava,45,CZ100001958,True
SUP001959,Supplier 001959,CZ,Ostrava,60,CZ100001959,True
SUP001960,Supplier 001960,CZ,Prague,45,CZ100001960,True
SUP001961,Supplier 001961,CZ,Brno,30,CZ100001961,True
SUP001962,Supplier 001962,PL,Warsaw,60,PL100001962,True
SUP001963,Supplier 001963,PL,Warsaw,30,PL100001963,True
SUP001964,Supplier 001964,SK,Bratislava,60,SK100001964,True
SUP001965,Supplier 001965,CZ,Ostrava,30,CZ100001965,True
SUP001966,Supplier 001966,DE,Munich,30,DE100001966,True
SUP001967,Supplier 001967,DE,Berlin,60,DE100001967,True
SUP001968,Supplier 001968,CZ,Brno,30,CZ100001968,True
SUP001969,Supplier 001969,AT,Vienna,60,AT100001969,True
SUP001970,Supplier 001970,CZ,Ostrava,14,CZ100001970,True
SUP001971,Supplier 001971,CZ,Prague,30,CZ100001971,True
SUP001972,Supplier 001972,AT,Vienna,30,AT100001972,True
SUP001973,Supplier 001973,CZ,Brno,30,CZ100001973,True
SUP001974,Supplier 001974,PL,Warsaw,14,PL100001974,True
SUP001975,Supplier 001975,CZ,Brno,14,CZ100001975,True
SUP001976,Supplier 001976,PL,Warsaw,30,PL100001976,True
SUP001977,Supplier 001977,CZ,Prague,60,CZ100001977,True
SUP001978,Supplier 001978,AT,Vienna,45,AT100001978,True
SUP001979,Supplier 001979,CZ,Prague,60,CZ100001979,True
SUP001980,Supplier 001980,SK,Bratislava,60,SK100001980,True
SUP001981,Supplier 001981,AT,Vienna,45,AT100001981,True
SUP001982,Supplier 001982,CZ,Brno,60,CZ100001982,True
SUP001983,Supplier 001983,CZ,Ostrava,45,CZ100001983,True
SUP001984,Supplier 001984,PL,Warsaw,30,PL100001984,True
SUP001985,Supplier 001985,CZ,Brno,45,CZ100001985,True
SUP001986,Supplier 001986,AT,Vienna,45,AT100001986,True
SUP001987,Supplier 001987,SK,Bratislava,14,SK100001987,True
SUP001988,Supplier 001988,CZ,Prague,14,CZ100001988,True
SUP001989,Supplier 001989,CZ,Prague,60,CZ100001989,True
SUP001990,Supplier 001990,SK,Bratislava,45,SK100001990,True
SUP001991,Supplier 001991,AT,Vienna,45,AT100001991,True
